CALLING_ISDN,CALL_STA_TIME,CREDIT_CHARGED
1204068891,2/3/2017 10:16,345
1204068891,2/2/2017 8:42,173
1204068891,2/10/2017 20:27,0
1204068891,2/10/2017 7:30,0
1204068891,2/12/2017 8:24,0
1204068891,2/13/2017 16:40,0
1204068891,2/13/2017 17:22,0
1204068891,2/12/2017 16:26,0
1204068891,2/10/2017 21:18,0
1204068891,2/11/2017 9:27,0
1204068891,2/10/2017 15:47,0
1204068891,2/8/2017 6:47,0
1204068891,2/5/2017 16:28,0
1204068891,2/12/2017 17:43,0
1204068891,2/5/2017 10:42,196
1204068891,2/9/2017 23:09,0
1204068891,2/12/2017 17:43,0
1204068891,2/10/2017 17:09,0
1204068891,2/9/2017 7:53,81
1204068891,2/13/2017 10:57,0
1204068891,2/10/2017 15:32,0
1204068891,2/9/2017 8:17,518
1204068891,2/11/2017 16:56,0
1204068891,2/12/2017 10:26,0
1204068891,2/8/2017 6:46,0
1204068891,2/12/2017 18:05,0
1204068891,2/12/2017 12:17,0
1204068891,2/13/2017 11:13,0
1204068891,2/3/2017 16:54,161
1204068891,2/9/2017 10:42,0
1204068891,2/12/2017 19:06,0
1204068891,2/9/2017 9:57,311
1204068891,2/14/2017 6:36,0
1204068891,2/12/2017 16:03,0
1204068891,2/12/2017 12:19,0
1204068891,2/8/2017 18:09,874
1204068891,2/9/2017 7:26,357
1204068891,2/12/2017 19:58,0
1204068891,2/12/2017 18:29,0
1204068891,2/7/2017 17:36,0
1204068891,2/5/2017 8:24,817
1204068891,2/11/2017 7:24,0
1204068891,2/9/2017 10:41,0
1204068891,2/5/2017 8:07,322
1204068891,2/8/2017 15:46,299
1204068891,2/5/2017 16:15,2151
1204068891,2/11/2017 7:52,0
1204068891,2/7/2017 11:45,782
1204068891,2/12/2017 7:26,0
1204068891,2/3/2017 18:49,230
1204068891,2/8/2017 6:44,0
1204068891,2/8/2017 6:44,0
1204068891,2/7/2017 8:22,265
1204068891,2/6/2017 9:20,253
1204068891,2/7/2017 9:32,207
1204068891,2/14/2017 9:44,0
1204068891,2/8/2017 6:45,219
1204068891,2/11/2017 16:49,0
1204068891,2/5/2017 8:06,0
1204068891,2/11/2017 19:04,0
1204068891,2/9/2017 10:42,0
1204068891,2/8/2017 6:36,0
1204068891,2/12/2017 10:31,0
1204068891,2/13/2017 10:34,0
1204068891,2/9/2017 11:45,115
1204068891,2/7/2017 4:58,207
1204068891,2/6/2017 1:54,92
1204068891,2/11/2017 19:01,0
1204068891,2/10/2017 19:29,0
1204068891,2/6/2017 18:30,276
1204068891,2/12/2017 18:30,0
1204068891,2/7/2017 4:57,0
1204068891,2/10/2017 20:25,0
1204068891,2/12/2017 12:21,0
1204068891,2/9/2017 8:18,794
1204068891,2/6/2017 18:51,0
1204068891,2/9/2017 10:43,0
1204068891,2/12/2017 12:20,0
1204068891,2/11/2017 18:45,0
1204068891,2/5/2017 16:53,0
1204068891,2/5/2017 17:32,0
1204068891,2/8/2017 6:50,713
1204068891,2/6/2017 14:05,426
1204068891,2/5/2017 18:09,150
1204068891,2/3/2017 19:16,0
1204068891,2/12/2017 12:16,0
1204068891,2/12/2017 16:24,0
1204068891,2/12/2017 12:19,0
1204068891,2/3/2017 19:16,138
1204068891,2/13/2017 18:36,0
1204068891,2/12/2017 19:06,0
1204068891,2/12/2017 7:40,0
1204068891,2/14/2017 7:25,0
1204068891,2/13/2017 15:13,0
1204068891,2/13/2017 13:41,0
1204068891,2/2/2017 16:16,426
1204068891,2/9/2017 22:11,104
1204068891,2/11/2017 9:46,0
1204068891,2/9/2017 22:05,437
1204068891,2/9/2017 10:45,219
1204068891,2/8/2017 18:13,0
1204068891,2/12/2017 12:18,0
1204068891,2/5/2017 10:39,0
1204068891,2/13/2017 18:42,0
1204068891,2/3/2017 18:49,81
1204068891,2/8/2017 6:56,0
1204068891,2/11/2017 19:06,0
1204068891,2/15/2017 19:52,0
1204068891,2/1/2017 19:43,1001
1204068891,2/4/2017 20:16,322
1204068891,2/15/2017 9:53,0
1204068891,2/15/2017 10:55,0
1204068891,2/6/2017 16:17,736
1204068891,2/5/2017 17:57,207
1204068891,2/6/2017 11:44,851
1204068891,2/1/2017 6:46,0
1204068891,2/2/2017 9:04,0
1204068891,2/1/2017 19:54,0
1204068891,2/14/2017 12:06,0
1204068891,2/1/2017 19:54,0
1204068891,2/4/2017 18:54,115
1204068891,2/2/2017 8:11,460
1204068891,2/15/2017 10:43,0
1204068891,2/4/2017 6:02,138
1204068891,2/3/2017 12:34,1001
1204068891,2/3/2017 17:35,230
1204068891,2/14/2017 16:42,0
1204068891,2/15/2017 10:27,0
1204068891,2/2/2017 16:36,115
1204068891,2/2/2017 8:38,288
1204068891,2/9/2017 15:20,1507
1204068891,2/15/2017 19:45,0
1204068891,2/3/2017 14:29,1116
1204068891,2/3/2017 14:40,207
1204068891,2/1/2017 10:55,771
1204068891,2/14/2017 15:55,0
1204068891,2/1/2017 7:05,357
1204068891,2/4/2017 18:58,368
1204068891,2/1/2017 19:40,2024
1204068891,2/5/2017 16:15,0
1204068891,2/9/2017 13:55,0
1204068891,2/3/2017 11:00,0
1204068891,2/3/2017 10:48,1587
1204068891,2/2/2017 11:22,0
1204068891,2/2/2017 14:50,0
1204068891,2/1/2017 10:18,184
1204068891,2/15/2017 23:07,0
1204068891,2/1/2017 23:59,138
1204068891,2/14/2017 15:11,0
1204068891,2/1/2017 16:58,0
1204068891,2/15/2017 17:51,0
1204068891,2/2/2017 0:45,69
1204068891,2/4/2017 9:31,794
1204068891,2/1/2017 19:46,4704
1204068891,2/9/2017 15:56,414
1204068891,2/4/2017 17:37,0
1204068891,2/14/2017 21:16,0
1204068891,2/2/2017 9:23,311
1204068891,2/15/2017 7:20,0
1204068891,2/3/2017 7:57,276
1204068891,2/2/2017 9:35,69
1204068891,2/1/2017 17:02,449
1204068891,2/1/2017 19:55,1668
1204068891,2/12/2017 18:06,0
1204068891,2/2/2017 17:36,0
1204068891,2/12/2017 19:47,0
1204068891,2/3/2017 18:00,414
1204068891,2/11/2017 6:41,0
1204068891,2/10/2017 20:15,0
1204068891,2/8/2017 6:57,69
1204068891,2/12/2017 18:16,0
1204068891,2/3/2017 10:50,6107
1204068891,2/4/2017 19:12,0
1204068891,2/11/2017 19:02,0
1204068891,2/13/2017 6:35,0
1204068891,2/4/2017 19:26,0
1204068891,2/14/2017 7:56,0
1204068891,2/12/2017 17:04,0
1204068891,2/4/2017 17:38,265
1204068891,2/9/2017 13:56,81
1204068891,2/15/2017 12:41,0
1204068891,2/14/2017 17:53,0
1204068891,2/12/2017 9:44,0
1204068891,2/11/2017 19:27,0
1204068891,2/3/2017 10:50,0
1204068891,2/13/2017 10:35,0
1204068891,2/10/2017 12:04,0
1204068891,2/12/2017 8:51,0
1204068891,2/8/2017 6:36,0
1204068891,2/12/2017 17:42,0
1204068891,2/10/2017 5:37,0
1204068891,2/8/2017 6:55,0
1204068891,2/13/2017 13:38,0
1204070548,2/7/2017 14:53,0
1204070548,2/6/2017 7:12,527
1204070548,2/8/2017 15:14,534
1204070548,2/7/2017 14:53,0
1204070548,2/10/2017 10:22,1246
1204070548,2/11/2017 15:39,2001
1204070548,2/10/2017 10:10,579
1204070548,2/7/2017 15:16,267
1204070548,2/7/2017 17:23,623
1204070548,2/3/2017 13:37,801
1204070548,2/14/2017 15:14,1343
1204070548,2/15/2017 7:00,1738
1204070548,2/14/2017 15:59,3353
1204070548,2/3/2017 7:01,1053
1204070548,2/9/2017 15:51,2225
1204070548,2/8/2017 16:23,475
1204070548,2/14/2017 9:53,1899
1204070548,2/9/2017 6:38,1513
1204070548,2/7/2017 14:09,801
1204070548,2/6/2017 16:25,1448
1204070548,2/7/2017 14:53,0
1204070548,2/11/2017 16:12,0
1204070548,2/10/2017 8:16,1869
1204070548,2/14/2017 9:52,0
1204070548,2/2/2017 7:12,500
1204070548,2/11/2017 9:38,297
1204070548,2/3/2017 10:31,267
1204070548,2/14/2017 9:48,7892
1204070548,2/9/2017 7:08,564
1204070548,2/2/2017 11:41,0
1204070548,2/1/2017 15:47,1001
1204070548,2/6/2017 8:51,553
1204070548,2/7/2017 15:16,386
1204071883,2/14/2017 15:14,250
1204071883,2/1/2017 7:34,0
1204071883,2/5/2017 19:42,0
1204071883,2/7/2017 21:57,0
1204072997,2/10/2017 14:15,200
1204072997,2/11/2017 22:32,200
1204072997,2/10/2017 20:52,200
1204072997,2/3/2017 18:28,200
1204072997,2/13/2017 19:40,200
1204072997,2/11/2017 22:36,200
1204072997,2/14/2017 7:05,0
1204072997,2/10/2017 20:52,200
1204072997,2/12/2017 8:12,200
1204072997,2/12/2017 16:12,200
1204072997,2/4/2017 6:44,0
1204072997,2/12/2017 22:00,1132
1204072997,2/11/2017 23:00,200
1204072997,2/10/2017 14:53,200
1204072997,2/10/2017 7:20,200
1204072997,2/10/2017 11:59,200
1204072997,2/12/2017 16:03,200
1204072997,2/10/2017 6:47,200
1204072997,2/13/2017 19:36,200
1204072997,2/13/2017 13:59,200
1204072997,2/14/2017 9:57,0
1204072997,2/10/2017 15:35,200
1204072997,2/3/2017 17:15,200
1204072997,2/12/2017 10:26,200
1204072997,2/4/2017 7:26,0
1204072997,2/10/2017 19:53,200
1204072997,2/4/2017 20:37,0
1204072997,2/9/2017 7:43,200
1204072997,2/11/2017 21:05,0
1204072997,2/10/2017 11:51,200
1204072997,2/11/2017 22:41,200
1204072997,2/11/2017 17:57,200
1204072997,2/13/2017 14:29,200
1204072997,2/10/2017 21:02,200
1204072997,2/10/2017 14:40,200
1204072997,2/12/2017 8:19,200
1204072997,2/10/2017 14:57,200
1204072997,2/11/2017 17:42,0
1204072997,2/11/2017 8:46,200
1204072997,2/3/2017 17:17,200
1204072997,2/13/2017 17:55,200
1204072997,2/11/2017 22:34,200
1204072997,2/11/2017 8:31,200
1204072997,2/3/2017 17:04,1053
1204072997,2/14/2017 9:59,200
1204072997,2/14/2017 10:13,200
1204072997,2/11/2017 22:56,200
1204072997,2/13/2017 13:55,200
1204072997,2/12/2017 14:34,200
1204072997,2/10/2017 20:57,200
1204072997,2/10/2017 6:35,200
1204072997,2/13/2017 19:43,200
1204072997,2/14/2017 10:23,200
1204072997,2/10/2017 6:44,200
1204072997,2/14/2017 10:21,200
1204072997,2/14/2017 10:13,200
1204072997,2/9/2017 7:52,200
1204072997,2/12/2017 8:33,200
1204072997,2/11/2017 22:58,200
1204072997,2/13/2017 6:48,200
1204072997,2/10/2017 18:42,0
1204072997,2/10/2017 14:17,200
1204072997,2/11/2017 21:16,0
1204072997,2/10/2017 15:36,200
1204072997,2/8/2017 19:38,237
1204072997,2/13/2017 11:47,342
1204072997,2/14/2017 10:23,200
1204072997,2/13/2017 17:58,200
1204072997,2/10/2017 6:41,200
1204072997,2/10/2017 11:41,2264
1204072997,2/10/2017 21:02,200
1204072997,2/14/2017 10:06,200
1204072997,2/10/2017 11:59,200
1204072997,2/12/2017 12:17,1080
1204072997,2/3/2017 13:02,200
1204072997,2/9/2017 20:50,200
1204072997,2/11/2017 22:32,200
1204072997,2/13/2017 19:43,0
1204072997,2/8/2017 8:28,200
1204072997,2/12/2017 18:27,0
1204072997,2/4/2017 13:44,0
1204072997,2/4/2017 14:56,0
1204072997,2/3/2017 10:26,200
1204072997,2/13/2017 6:50,200
1204072997,2/11/2017 11:25,200
1204072997,2/12/2017 16:01,200
1204072997,2/10/2017 13:21,200
1204072997,2/4/2017 7:24,0
1204072997,2/9/2017 20:54,200
1204072997,2/13/2017 19:21,200
1204072997,2/4/2017 6:37,0
1204072997,2/3/2017 9:37,0
1204072997,2/13/2017 18:01,200
1204072997,2/10/2017 18:45,200
1204072997,2/10/2017 14:26,200
1204072997,2/10/2017 14:26,200
1204072997,2/10/2017 13:21,200
1204072997,2/3/2017 11:45,1106
1204072997,2/7/2017 19:49,0
1204072997,2/10/2017 6:41,200
1204072997,2/10/2017 11:54,200
1204072997,2/11/2017 22:54,200
1204072997,2/8/2017 9:00,200
1204072997,2/10/2017 21:05,200
1204072997,2/12/2017 22:15,200
1204072997,2/11/2017 11:21,200
1204072997,2/9/2017 21:02,200
1204072997,2/13/2017 6:34,200
1204072997,2/9/2017 20:59,200
1204072997,2/5/2017 13:56,0
1204072997,2/10/2017 6:47,200
1204072997,2/12/2017 8:30,200
1204072997,2/11/2017 21:37,0
1204072997,2/6/2017 16:24,0
1204072997,2/6/2017 7:52,0
1204072997,2/12/2017 12:16,200
1204072997,2/14/2017 10:01,200
1204072997,2/10/2017 20:48,200
1204072997,2/5/2017 18:55,0
1204072997,2/10/2017 20:46,200
1204072997,2/4/2017 12:59,0
1204072997,2/13/2017 19:29,200
1204072997,2/10/2017 18:41,200
1204072997,2/13/2017 14:01,200
1204072997,2/13/2017 14:15,200
1204072997,2/14/2017 10:19,200
1204072997,2/11/2017 18:08,200
1204072997,2/4/2017 20:43,0
1204072997,2/10/2017 14:51,200
1204072997,2/11/2017 21:40,0
1204072997,2/13/2017 13:55,200
1204072997,2/10/2017 18:48,200
1204072997,2/9/2017 21:07,200
1204072997,2/12/2017 11:33,200
1204072997,2/11/2017 8:35,200
1204072997,2/7/2017 6:37,0
1204072997,2/8/2017 12:55,200
1204072997,2/12/2017 18:29,250
1204072997,2/5/2017 21:54,0
1204072997,2/11/2017 11:25,200
1204072997,2/6/2017 21:20,0
1204072997,2/14/2017 10:08,200
1204072997,2/14/2017 10:16,200
1204072997,2/7/2017 20:18,0
1204072997,2/11/2017 22:58,200
1204072997,2/11/2017 22:43,200
1204072997,2/13/2017 14:14,211
1204072997,2/5/2017 13:51,0
1204072997,2/11/2017 22:49,200
1204072997,2/5/2017 11:49,0
1204072997,2/5/2017 13:36,0
1204072997,2/8/2017 7:49,200
1204072997,2/13/2017 13:45,200
1204072997,2/14/2017 10:01,200
1204072997,2/9/2017 20:54,200
1204072997,2/13/2017 6:37,200
1204072997,2/12/2017 8:25,200
1204072997,2/12/2017 10:11,200
1204072997,2/14/2017 10:21,200
1204072997,2/13/2017 6:41,200
1204072997,2/10/2017 18:45,200
1204072997,2/12/2017 18:23,0
1204072997,2/14/2017 6:10,200
1204072997,2/8/2017 8:54,200
1204072997,2/8/2017 8:53,200
1204072997,2/12/2017 10:26,200
1204072997,2/13/2017 14:25,200
1204072997,2/13/2017 14:33,200
1204072997,2/9/2017 7:59,200
1204072997,2/13/2017 6:34,200
1204072997,2/10/2017 15:08,200
1204072997,2/13/2017 13:47,200
1204072997,2/2/2017 11:43,200
1204072997,2/13/2017 19:26,200
1204072997,2/11/2017 22:34,200
1204072997,2/12/2017 20:58,0
1204072997,2/4/2017 17:48,0
1204072997,2/13/2017 13:52,200
1204072997,2/9/2017 9:27,200
1204072997,2/6/2017 16:43,0
1204072997,2/9/2017 22:16,200
1204072997,2/12/2017 16:04,200
1204072997,2/10/2017 6:30,200
1204072997,2/12/2017 8:30,200
1204072997,2/8/2017 8:26,200
1204072997,2/10/2017 14:21,200
1204072997,2/11/2017 21:37,200
1204072997,2/8/2017 9:00,200
1204072997,2/9/2017 21:10,200
1204072997,2/12/2017 10:20,200
1204072997,2/13/2017 21:30,0
1204072997,2/14/2017 9:57,200
1204072997,2/10/2017 6:37,200
1204072997,2/10/2017 7:32,200
1204072997,2/11/2017 22:54,200
1204072997,2/12/2017 16:06,200
1204072997,2/9/2017 10:32,1975
1204072997,2/8/2017 12:51,200
1204072997,2/13/2017 19:40,200
1204072997,2/13/2017 21:31,200
1204072997,2/9/2017 21:07,200
1204072997,2/12/2017 11:40,200
1204072997,2/6/2017 16:09,0
1204072997,2/15/2017 18:21,200
1204072997,2/9/2017 17:10,3002
1204072997,2/15/2017 17:18,200
1204072997,2/15/2017 17:01,200
1204072997,2/14/2017 10:48,200
1204072997,2/15/2017 11:44,200
1204072997,2/5/2017 11:47,0
1204072997,2/14/2017 22:53,200
1204072997,2/1/2017 13:32,200
1204072997,2/5/2017 11:37,0
1204072997,2/3/2017 17:15,200
1204072997,2/15/2017 11:40,200
1204072997,2/15/2017 17:08,200
1204072997,2/15/2017 9:19,0
1204072997,2/14/2017 22:55,200
1204072997,2/3/2017 17:12,200
1204072997,2/3/2017 21:20,1211
1204072997,2/14/2017 16:53,200
1204072997,2/15/2017 17:13,200
1204072997,2/14/2017 10:40,200
1204072997,2/4/2017 7:16,0
1204072997,2/14/2017 16:50,200
1204072997,2/14/2017 10:59,200
1204072997,2/3/2017 21:55,200
1204072997,2/15/2017 17:18,200
1204072997,2/12/2017 10:23,200
1204072997,2/1/2017 18:16,895
1204072997,2/7/2017 20:56,1422
1204072997,2/6/2017 7:50,0
1204072997,2/3/2017 14:05,0
1204072997,2/6/2017 11:47,0
1204072997,2/1/2017 12:46,0
1204072997,2/1/2017 7:12,623
1204072997,2/15/2017 17:08,200
1204072997,2/15/2017 22:08,1422
1204072997,2/15/2017 17:21,200
1204072997,2/14/2017 11:43,200
1204072997,2/14/2017 16:57,200
1204072997,2/14/2017 16:48,200
1204072997,2/15/2017 17:01,200
1204072997,2/14/2017 21:38,200
1204072997,2/15/2017 16:46,200
1204072997,2/1/2017 13:38,200
1204072997,2/1/2017 13:39,200
1204072997,2/3/2017 17:07,527
1204072997,2/14/2017 21:30,200
1204072997,2/1/2017 13:41,200
1204072997,2/15/2017 17:15,200
1204072997,2/5/2017 13:34,0
1204072997,2/15/2017 11:47,200
1204072997,2/3/2017 12:56,200
1204072997,2/15/2017 11:42,200
1204072997,2/14/2017 21:30,200
1204072997,2/14/2017 22:53,200
1204072997,2/14/2017 21:38,200
1204072997,2/14/2017 21:28,200
1204072997,2/15/2017 9:18,200
1204072997,2/15/2017 18:21,200
1204072997,2/15/2017 9:57,1711
1204072997,2/15/2017 17:18,200
1204072997,2/14/2017 11:06,200
1204072997,2/15/2017 11:53,200
1204072997,2/1/2017 18:01,0
1204072997,2/3/2017 17:14,200
1204072997,2/14/2017 21:34,200
1204072997,2/4/2017 20:45,0
1204072997,2/14/2017 10:59,200
1204072997,2/14/2017 16:02,200
1204072997,2/15/2017 11:51,200
1204072997,2/14/2017 21:34,200
1204072997,2/14/2017 21:45,200
1204072997,2/3/2017 9:36,0
1204072997,2/14/2017 11:51,200
1204072997,2/9/2017 16:19,0
1204072997,2/14/2017 11:53,200
1204072997,2/5/2017 12:47,0
1204072997,2/1/2017 13:36,200
1204072997,2/14/2017 22:54,200
1204072997,2/4/2017 20:45,0
1204072997,2/15/2017 18:54,200
1204072997,2/15/2017 18:57,184
1204072997,2/15/2017 17:15,200
1204072997,2/14/2017 16:48,200
1204072997,2/5/2017 13:34,0
1204072997,2/15/2017 18:56,200
1204072997,2/15/2017 17:04,200
1204072997,2/14/2017 11:06,200
1204072997,2/3/2017 22:10,0
1204072997,2/2/2017 22:18,200
1204072997,2/15/2017 20:50,974
1204072997,2/15/2017 15:16,0
1204072997,2/4/2017 6:37,0
1204072997,2/3/2017 18:05,0
1204072997,2/14/2017 16:45,0
1204072997,2/9/2017 17:44,200
1204072997,2/4/2017 11:08,0
1204072997,2/3/2017 12:55,200
1204072997,2/15/2017 16:54,200
1204072997,2/9/2017 14:16,200
1204072997,2/15/2017 17:04,200
1204072997,2/14/2017 10:28,200
1204072997,2/15/2017 17:21,200
1204072997,2/4/2017 14:16,0
1204072997,2/4/2017 20:40,0
1204072997,2/6/2017 16:07,0
1204072997,2/8/2017 8:21,200
1204072997,2/6/2017 6:19,0
1204072997,2/10/2017 6:44,200
1204072997,2/5/2017 13:54,0
1204072997,2/5/2017 13:56,0
1204072997,2/3/2017 10:27,200
1204072997,2/10/2017 20:57,200
1204072997,2/11/2017 18:13,200
1204072997,2/7/2017 14:21,200
1204072997,2/8/2017 19:23,200
1204072997,2/12/2017 8:33,200
1204072997,2/12/2017 18:29,250
1204072997,2/6/2017 14:16,0
1204072997,2/7/2017 11:29,0
1204072997,2/5/2017 10:18,0
1204072997,2/5/2017 12:43,0
1204072997,2/7/2017 6:02,0
1204072997,2/5/2017 11:49,0
1204072997,2/5/2017 21:54,0
1204072997,2/4/2017 7:20,0
1204072997,2/6/2017 7:55,0
1204072997,2/12/2017 20:54,5213
1204072997,2/10/2017 6:35,200
1204072997,2/13/2017 6:37,200
1204072997,2/10/2017 15:37,0
1204072997,2/10/2017 12:15,200
1204072997,2/10/2017 15:05,200
1204072997,2/10/2017 6:21,200
1204072997,2/10/2017 14:46,200
1204072997,2/12/2017 8:23,200
1204072997,2/12/2017 16:17,200
1204072997,2/13/2017 19:29,200
1204072997,2/9/2017 7:52,200
1204072997,2/3/2017 17:40,474
1204072997,2/8/2017 8:23,200
1204072997,2/4/2017 7:22,0
1204072997,2/10/2017 15:33,200
1204072997,2/14/2017 10:08,200
1204072997,2/3/2017 17:16,200
1204072997,2/4/2017 11:10,0
1204072997,2/15/2017 18:55,178
1204072997,2/6/2017 16:41,0
1204072997,2/7/2017 20:38,200
1204072997,2/3/2017 21:49,200
1204072997,2/9/2017 18:33,200
1204072997,2/6/2017 21:29,0
1204072997,2/1/2017 13:42,200
1204072997,2/6/2017 16:38,0
1204072997,2/2/2017 11:35,200
1204072997,2/10/2017 7:24,200
1204072997,2/11/2017 11:30,200
1204072997,2/6/2017 16:36,0
1204072997,2/3/2017 20:12,2212
1204072997,2/6/2017 7:55,0
1204072997,2/6/2017 21:28,0
1204072997,2/12/2017 10:20,200
1204072997,2/5/2017 20:32,0
1204072997,2/3/2017 19:19,1027
1204072997,2/9/2017 17:44,200
1204072997,2/11/2017 22:46,200
1204072997,2/8/2017 19:21,200
1204072997,2/8/2017 19:23,200
1204072997,2/8/2017 12:55,200
1204072997,2/9/2017 14:14,200
1204072997,2/7/2017 19:05,0
1204072997,2/7/2017 18:22,421
1204072997,2/1/2017 19:12,200
1204072997,2/7/2017 6:59,0
1204072997,2/3/2017 16:08,0
1204072997,2/6/2017 16:39,0
1204072997,2/4/2017 18:17,0
1204072997,2/6/2017 6:49,0
1204072997,2/6/2017 21:34,0
1204072997,2/9/2017 18:56,200
1204072997,2/11/2017 22:39,200
1204072997,2/4/2017 16:21,0
1204072997,2/8/2017 19:10,263
1204072997,2/13/2017 6:03,200
1204072997,2/3/2017 13:44,448
1204072997,2/3/2017 22:08,0
1204072997,2/6/2017 7:57,0
1204072997,2/8/2017 8:57,200
1204072997,2/3/2017 11:44,158
1204072997,2/11/2017 11:27,200
1204072997,2/6/2017 21:26,0
1204072997,2/11/2017 8:38,200
1204072997,2/8/2017 12:46,200
1204072997,2/6/2017 21:28,0
1204072997,2/3/2017 21:51,200
1204072997,2/15/2017 22:39,200
1204072997,2/5/2017 11:52,0
1204072997,2/5/2017 12:04,0
1204072997,2/8/2017 13:10,200
1204072997,2/9/2017 20:52,200
1204072997,2/15/2017 22:24,200
1204072997,2/11/2017 22:49,200
1204072997,2/5/2017 11:52,0
1204072997,2/6/2017 16:09,0
1204072997,2/7/2017 11:26,3009
1204074736,2/9/2017 22:05,0
1204074736,2/13/2017 11:58,0
1204074736,2/13/2017 12:45,0
1204074736,2/9/2017 22:04,200
1204074736,2/11/2017 13:30,0
1204074736,2/11/2017 11:27,0
1204074736,2/10/2017 15:12,0
1204074736,2/13/2017 20:52,0
1204074736,2/10/2017 15:17,0
1204074736,2/12/2017 20:50,0
1204074736,2/10/2017 15:41,0
1204074736,2/11/2017 12:58,0
1204074736,2/11/2017 12:53,0
1204074736,2/13/2017 0:24,0
1204074736,2/10/2017 12:07,0
1204074736,2/13/2017 14:31,0
1204074736,2/13/2017 11:19,0
1204074736,2/12/2017 17:39,0
1204074736,2/11/2017 18:17,0
1204074736,2/10/2017 11:44,0
1204074736,2/13/2017 20:16,0
1204074736,2/13/2017 23:59,0
1204074736,2/14/2017 2:37,0
1204074736,2/14/2017 1:23,0
1204074736,2/12/2017 19:13,0
1204074736,2/14/2017 0:42,0
1204074736,2/13/2017 21:19,0
1204074736,2/12/2017 12:22,0
1204074736,2/13/2017 0:07,0
1204074736,2/13/2017 12:35,0
1204074736,2/11/2017 17:15,0
1204074736,2/14/2017 0:05,0
1204074736,2/12/2017 23:41,0
1204074736,2/12/2017 1:49,0
1204074736,2/13/2017 12:54,0
1204074736,2/12/2017 2:22,0
1204074736,2/12/2017 19:05,0
1204074736,2/13/2017 12:44,0
1204074736,2/12/2017 20:35,0
1204074736,2/12/2017 21:16,0
1204074736,2/14/2017 1:37,0
1204074736,2/12/2017 12:25,0
1204074736,2/13/2017 20:51,0
1204074736,2/13/2017 1:51,0
1204074736,2/10/2017 21:15,0
1204074736,2/12/2017 0:57,0
1204074736,2/12/2017 0:48,0
1204074736,2/10/2017 11:33,0
1204074736,2/11/2017 11:22,0
1204074736,2/12/2017 13:28,0
1204074736,2/12/2017 21:28,0
1204074736,2/12/2017 20:40,0
1204074736,2/13/2017 11:36,0
1204074736,2/12/2017 19:26,0
1204074736,2/11/2017 17:57,0
1204074736,2/8/2017 13:03,0
1204074736,2/12/2017 23:52,0
1204074736,2/13/2017 11:38,0
1204074736,2/13/2017 0:07,0
1204074736,2/11/2017 12:46,0
1204074736,2/14/2017 2:03,0
1204074736,2/14/2017 2:15,0
1204074736,2/13/2017 11:30,0
1204074736,2/12/2017 23:29,0
1204074736,2/9/2017 22:31,0
1204074736,2/12/2017 0:47,0
1204074736,2/12/2017 20:25,0
1204074736,2/13/2017 13:11,0
1204074736,2/13/2017 15:21,0
1204074736,2/13/2017 11:13,0
1204074736,2/9/2017 23:49,0
1204074736,2/10/2017 11:49,0
1204074736,2/14/2017 2:38,0
1204074736,2/10/2017 12:00,0
1204074736,2/12/2017 20:03,0
1204074736,2/13/2017 14:12,0
1204074736,2/13/2017 15:14,0
1204074736,2/13/2017 1:41,0
1204074736,2/11/2017 12:57,0
1204074736,2/14/2017 2:00,0
1204074736,2/14/2017 1:01,0
1204074736,2/14/2017 0:34,0
1204074736,2/14/2017 1:58,0
1204074736,2/12/2017 2:24,0
1204074736,2/11/2017 18:46,0
1204074736,2/10/2017 11:34,0
1204074736,2/12/2017 17:43,0
1204074736,2/12/2017 21:09,0
1204074736,2/13/2017 14:41,0
1204074736,2/12/2017 22:08,0
1204074736,2/12/2017 12:15,0
1204074736,2/14/2017 2:13,0
,1/1/1900 18:18,
,1/1/1900 17:51,
,1/1/1900 19:26,
,1/1/1900 11:01,
,1/1/1900 18:44,
,1/1/1900 23:23,
,1/1/1900 15:31,
,1/1/1900 22:17,
,1/1/1900 11:29,
,1/1/1900 10:39,
,1/1/1900 16:56,
,1/1/1900 13:05,
,1/1/1900 10:05,
,1/1/1900 18:55,
,1/1/1900 22:18,
,1/1/1900 19:35,
,1/1/1900 13:43,
,1/1/1900 20:38,
,1/1/1900 22:30,
,1/1/1900 16:43,
,1/1/1900 15:39,
,1/1/1900 16:46,
,1/1/1900 19:42,
,1/1/1900 13:30,
,1/1/1900 11:49,
,1/1/1900 21:27,
,1/1/1900 12:07,
,1/1/1900 23:08,
,1/1/1900 19:51,
,1/1/1900 21:24,
,1/1/1900 20:11,
,1/1/1900 13:18,
,1/1/1900 15:07,
,1/1/1900 11:39,
,1/1/1900 14:35,
,1/1/1900 13:43,
,1/1/1900 22:58,
,1/1/1900 14:15,
,1/1/1900 20:34,
,1/1/1900 14:44,
,1/1/1900 13:27,
,1/1/1900 17:59,
,1/1/1900 13:01,
,1/1/1900 10:14,
,1/1/1900 10:33,
,1/1/1900 23:32,
,1/1/1900 22:30,
,1/1/1900 22:47,
,1/1/1900 15:14,
,1/1/1900 15:59,
,1/1/1900 17:46,
,1/1/1900 15:07,
,1/1/1900 14:43,
,1/1/1900 12:43,
,1/1/1900 22:52,
,1/1/1900 15:07,
,1/1/1900 12:15,
,1/1/1900 11:33,
,1/1/1900 12:47,
,1/1/1900 21:06,
,1/1/1900 17:42,
,1/1/1900 16:48,
